name,title,image_src,reports_to,chart_status
Tori Fernandes,"Head Of Adsales Communications, Disney",no_match,Andrew Messina,5
Anthony Laurenzo,"Director, Programmatic Sales",https://cdn.theorg.com/88dbc87f-47f6-4d76-aba6-b2b472e0cc0d_thumb.jpg,Jeremiah J. Tachna,6
Jorge Viera,Manager Sales Enablement,no_match,Jeremiah J. Tachna,6
Rodryg R.,Manager | Sales Enablement BI,https://cdn.theorg.com/78d756cd-0649-4d5c-9956-390d4bd0be92_thumb.jpg,Jeremiah J. Tachna,6
Danielle Brown,"Senior Vice President, Data Enablement And Category Strategy At Disney Advertising",https://cdn.theorg.com/0eb24740-ec31-425e-9126-9bf3362f124e_thumb.jpg,Wendell Scott,6
Todd Avella,"Director, Advertising Sales",no_match,Wendell Scott,6
Alex Craven,Regional Sales Director,https://cdn.theorg.com/f170c984-7207-4cd4-800d-d8f455a1cde3_thumb.jpg,Becca Vodnoy,5
Rebecca Murphy-Snape,Senior Licensing Sales Manager - Pre-school EMEA,https://cdn.theorg.com/493282a7-d68a-4724-afdb-dfc335a0c228_thumb.jpg,Becca Vodnoy,5
Cristina Scavizzi,Senior Licensing Sales Manager,https://cdn.theorg.com/5bb12466-8e0e-4d3d-be32-7d52ff9fc726_thumb.jpg,Becca Vodnoy,5
Lucy Ransom,Senior Licensing Sales Manager - Apparel (emea),https://cdn.theorg.com/609e269f-1a27-4e0d-b73a-50fe2e0f7626_thumb.jpg,Becca Vodnoy,5
Meghan Watson,Senior Manager Sales,https://cdn.theorg.com/373c5e0b-f55c-45ce-b855-f360778f438a_thumb.jpg,Becca Vodnoy,5
Lily Panchasarp,National Sales Director - Programmatic,https://cdn.theorg.com/5bb0cae8-6392-46c9-ad3d-a82c8210a986_thumb.jpg,Becca Vodnoy,5
Alex Craven,Regional Sales Director,https://cdn.theorg.com/f170c984-7207-4cd4-800d-d8f455a1cde3_thumb.jpg,Becca Vodnoy,5
Rebecca Murphy-Snape,Senior Licensing Sales Manager - Pre-school EMEA,https://cdn.theorg.com/493282a7-d68a-4724-afdb-dfc335a0c228_thumb.jpg,Becca Vodnoy,5
Cristina Scavizzi,Senior Licensing Sales Manager,https://cdn.theorg.com/5bb12466-8e0e-4d3d-be32-7d52ff9fc726_thumb.jpg,Becca Vodnoy,5
Lucy Ransom,Senior Licensing Sales Manager - Apparel (emea),https://cdn.theorg.com/609e269f-1a27-4e0d-b73a-50fe2e0f7626_thumb.jpg,Becca Vodnoy,5
Meghan Watson,Senior Manager Sales,https://cdn.theorg.com/373c5e0b-f55c-45ce-b855-f360778f438a_thumb.jpg,Becca Vodnoy,5
Lily Panchasarp,National Sales Director - Programmatic,https://cdn.theorg.com/5bb0cae8-6392-46c9-ad3d-a82c8210a986_thumb.jpg,Becca Vodnoy,5
Timothy Gentzlinger,"Director, Executive Compensation",no_match,Kara Anderson,5
Eric Chaisson,"Senior Vice President, Total Rewards",https://cdn.theorg.com/dc36e149-5a05-4f24-be6d-fcbe004b6e24_thumb.jpg,Tami Garcia,4
Francois Masson,"Senior Vice President Human Resources, International",https://cdn.theorg.com/bf19d2f7-4041-46be-8a2b-2a16e04496b2_thumb.jpg,Tami Garcia,4
Jennifer Reberger,"Senior Vice President, Human Resources, Disney Entertainment Television",https://cdn.theorg.com/011f1111-6743-4b45-bc44-6ba3300658d7_thumb.jpg,Tami Garcia,4
Julie Merges,"Senior Vice President, Enterprise Talent Acquisition",no_match,Tami Garcia,4
Kabir Kumar,"Vice President, Inclusive Workforce, Enterprise Diversity, Equity And Inclusion",https://cdn.theorg.com/9be3cdbf-b294-4311-855c-e1b7c4c6c77b_thumb.jpg,Tami Garcia,4
Salomon Montes de Oca,"Sr. Manager, DEI Council Programs And Operations",https://cdn.theorg.com/4e779f77-3686-4671-a34a-8da6cfe4a4a6_thumb.jpg,Anastasia Ali,4
Christopher King,"Vp, Learning And Talent Solutions International",https://cdn.theorg.com/c31412a5-fa6f-439b-b449-4c347e364dd5_thumb.jpg,Francois Masson,5
