name,title,image_src,reports_to,chart_status
Mariam Rahbari,Partner Communications Manager,https://cdn.theorg.com/08db78f3-d2fd-4da5-9836-7de09e3dbf97_thumb.jpg,Kristin Huguet Quayle,3
Sandro Cunningham,Senior Sales Director,https://cdn.theorg.com/49ab9d12-5957-4ee8-9a03-e6ee336b8bc2_thumb.jpg,Mike Fenger,3
Yasemin Pereira,Emeia Enterprise & EDU Services Sales Lead,no_match,Mike Fenger,3
Ethan V.,"Senior Manager | Business Planning, WW Enterprise & Education Sales",no_match,Mike Fenger,3
Lauren Fry,Head Of Video Ad Sales,https://cdn.theorg.com/cdf69b61-556c-4f96-80a6-6e06b3df893b_thumb.jpg,Mike Fenger,3
Xin du,"Director, Worldwide Sales Strategy & Business Development",https://cdn.theorg.com/9f0593c4-d2cf-4d8a-9fd4-b4eee285bc5b_thumb.jpg,Mike Fenger,3
Christy Jones,US Major Accounts Sales Director,no_match,Mike Fenger,3
Marielli Baldresca,Head Of Sales,no_match,Mike Fenger,3
Tom Farrell,"Director, Sales & Business Development, Enterprise & Education, Immea",https://cdn.theorg.com/b42b5895-964c-4220-969e-18f196bb0401_thumb.jpg,Mike Fenger,3
Diana Gonzalez,SMB And Carrier Corp Sales Lead,https://cdn.theorg.com/abffebcb-49e9-40ea-bcd4-11369dd057af_thumb.jpg,Mike Fenger,3
Priya Balasubramaniam,"VP, Operations",https://cdn.theorg.com/fbf1b73a-4b4e-40c4-9326-3ac11a9f79c2_thumb.jpg,Sabih Khan,3
Rob York,"VP, Manufacturing Design",https://cdn.theorg.com/5e88d55b-5645-4310-a1e2-0dc488929609_thumb.jpg,Sabih Khan,3
Daniel Rosckes,"VP, Global Procurement",no_match,Sabih Khan,3
Iris Cui,Operations Director,no_match,Sabih Khan,3
Avtar Ram Singh,"Business Lead - Southeast Asia, Apple Podcasts",https://cdn.theorg.com/3556ebdf-da73-439a-8208-c9e80f06eebd_thumb.jpg,Sabih Khan,3
Amr Gamal,Senior Director Of Operations,no_match,Sabih Khan,3
Shahed Mazumder,US Carrier Business Planning And Strategic Insights Lead,https://cdn.theorg.com/9655dcec-1911-4b5f-b2c7-8fbdd6df7294_thumb.jpg,Sabih Khan,3
Marco Roccasalva,"Senior Director, Operations Finance",https://cdn.theorg.com/17086690-9a4d-423f-8081-f95f312b1ed8_thumb.jpg,Sabih Khan,3
Gal Dayan,Head Of Inbound Logistics,https://cdn.theorg.com/2140a465-4bb9-4bfd-9e02-1bd0d408946e_thumb.jpg,Sabih Khan,3
Skye McIlvaine-Jones,Director Of Channel Strategy & Activation,no_match,Sabih Khan,3
Ruth Andrews,Director APAC Retail Ownership Operations,no_match,Sabih Khan,3
Christine Defilippo,Senior Director Of Operations,https://cdn.theorg.com/dd771364-cb0c-4357-92b2-6d9aa65f2b14_thumb.jpg,Sabih Khan,3
Dheeraj Chugh,"Vice President, Product Operations",https://cdn.theorg.com/544d336b-0f77-4286-80d7-cb6daeafd099_thumb.jpg,Sabih Khan,3
George Stathakopoulos,Vice President Of Corporate Information Security,no_match,Sabih Khan,3
Lawrence Quinn,Business Lead,https://cdn.theorg.com/408cf2cf-4443-4a35-a43c-1402929b58f2_thumb.jpg,Sabih Khan,3
Poonam Kaur,"Lead - Strategic Engagement, Environmental Initiatives, India & Middle East",https://cdn.theorg.com/5944c622-fb67-47a8-8448-60a30e2afa31_thumb.jpg,Sabih Khan,3
Sarah Chandler,"Vice President, Environment And Supply Chain Innovation",https://cdn.theorg.com/f6869e0a-04b4-480e-a6be-e7d1e046adcf_thumb.jpg,Sabih Khan,3
Tanya White,VP Of HR,https://cdn.theorg.com/eeef64b0-b7fe-4bfc-a562-db0985c3422b_thumb.jpg,Sabih Khan,3
Meghan Landrum,Head Of Discovery And Strategic Ops Leader,https://cdn.theorg.com/66603b95-1acf-46d5-b69c-5b1836a7819a_thumb.jpg,Sabih Khan,3
Carson Oliver,"Senior Director Of Business Management, App Store",https://cdn.theorg.com/4ed17659-5e2d-4fb8-95cc-90cb6cb57e2e_thumb.jpg,Sabih Khan,3
Kirsty van Den Dungen,"Global Head Of Creative Services, Studio & Group Operations",https://cdn.theorg.com/ffc392ec-fc87-405c-ac2f-263938b5b652_thumb.jpg,Sabih Khan,3
Isabel Ge Mahe,"VP, Managing Director - China",https://cdn.theorg.com/8ceb3a97-d870-4bf8-ae51-e0d52a93c355_thumb.jpg,Sabih Khan,3
Sumbul Ahmad Desai,"VP, Health",https://cdn.theorg.com/5cd94c24-c1a8-4fe1-a6b6-d2c22169b309_thumb.jpg,Sabih Khan,3
Jen Chow,"Director, Technical Accounting",https://cdn.theorg.com/a66ec43f-911c-4f90-be55-3963a8ecd724_thumb.jpg,Donal Conroy,4
Nate Barton,Finance Director (services),https://cdn.theorg.com/7c34bb70-e2d3-4a79-9c2c-d31cfd10dbff_thumb.jpg,Donal Conroy,4
Ben Borders,"Director, Revenue Accounting",no_match,Donal Conroy,4
Mykl Dunning,"Senior Finance Director, Corporate Fp&a",https://cdn.theorg.com/6ffce197-3a2f-4191-b5d5-4e6f8f125f92_thumb.jpg,Donal Conroy,4
Karl Gildenmeister,"Senior Finance Manager, Global Retail Finance - Commercial Programs, Marketing & Online",https://cdn.theorg.com/137308b0-c71d-45c3-92a5-6b440a2e237d_thumb.jpg,Donal Conroy,4
